OrderID,Product Name,Supplier Name,Category Name,Customer Name,Customer City,Customer Country,Customer Continent,Employee Name,Employee Designation,OrderDate,Total Purchase Amount
10459,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,Victuailles en stock,Lyon,France,Europe,Margaret Peacock,Sales Representative,3/30/95 0:00,383.95
10459,Spegesild,Lyngbysild,Seafood,Victuailles en stock,Lyon,France,Europe,Margaret Peacock,Sales Representative,3/30/95 0:00,191.95
10459,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Victuailles en stock,Lyon,France,Europe,Margaret Peacock,Sales Representative,3/30/95 0:00,1112
10460,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Folk och fä HB,Bräcke,Sweden,Europe,Laura Callahan,Inside Sales Coordinator,3/31/95 0:00,209.75
10460,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Folk och fä HB,Bräcke,Sweden,Europe,Laura Callahan,Inside Sales Coordinator,3/31/95 0:00,24.55
10461,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,LILA-Supermercado,Barquisimeto,Venezuela,South America,Nancy Davolio,Sales Representative,3/31/95 0:00,319.75
10461,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,LILA-Supermercado,Barquisimeto,Venezuela,South America,Nancy Davolio,Sales Representative,3/31/95 0:00,579.35
10461,Pâté chinois,Ma Maison,Meat/Poultry,LILA-Supermercado,Barquisimeto,Venezuela,South America,Nancy Davolio,Sales Representative,3/31/95 0:00,1151.75
10462,Konbu,Mayumi's,Seafood,Consolidated Holdings,London,UK,Europe,Andrew Fuller,"Vice President, Sales",4/3/95 0:00,4.8
10462,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Consolidated Holdings,London,UK,Europe,Andrew Fuller,"Vice President, Sales",4/3/95 0:00,151.2
10463,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Suprêmes délices,Charleroi,Belgium,Europe,Steven Buchanan,Sales Manager,4/4/95 0:00,153.3
10463,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Suprêmes délices,Charleroi,Belgium,Europe,Steven Buchanan,Sales Manager,4/4/95 0:00,560
10464,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,4/4/95 0:00,281.4
10464,Ipoh Coffee,Leka Trading,Beverages,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,4/4/95 0:00,110.4
10464,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,4/4/95 0:00,911.8
10464,Camembert Pierrot,Gai pâturage,Dairy Products,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Margaret Peacock,Sales Representative,4/4/95 0:00,544
10465,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/5/95 0:00,90
10465,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/5/95 0:00,1781.9
10465,Boston Crab Meat,New England Seafood Cannery,Seafood,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/5/95 0:00,294
10465,Røgede sild,Lyngbysild,Seafood,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/5/95 0:00,227.9
10465,Valkoinen suklaa,Karkki Oy,Confections,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/5/95 0:00,325
10466,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Comércio Mineiro,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,4/6/95 0:00,168
10466,Spegesild,Lyngbysild,Seafood,Comércio Mineiro,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,4/6/95 0:00,48
10467,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Magazzini Alimentari Riuniti,Bergamo,Italy,Europe,Laura Callahan,Inside Sales Coordinator,4/6/95 0:00,100.8
10467,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Magazzini Alimentari Riuniti,Bergamo,Italy,Europe,Laura Callahan,Inside Sales Coordinator,4/6/95 0:00,134.4
10468,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Königlich Essen,Brandenburg,Germany,Europe,Janet Leverling,Sales Representative,4/7/95 0:00,165.6
10468,Ipoh Coffee,Leka Trading,Beverages,Königlich Essen,Brandenburg,Germany,Europe,Janet Leverling,Sales Representative,4/7/95 0:00,552
10469,Chang,Exotic Liquids,Beverages,White Clover Markets,Seattle,USA,North America,Nancy Davolio,Sales Representative,4/10/95 0:00,607.85
10469,Pavlova,"Pavlova, Ltd.",Confections,White Clover Markets,Seattle,USA,North America,Nancy Davolio,Sales Representative,4/10/95 0:00,486.35
10469,Gula Malacca,Leka Trading,Condiments,White Clover Markets,Seattle,USA,North America,Nancy Davolio,Sales Representative,4/10/95 0:00,30.85
10470,Carnarvon Tigers,"Pavlova, Ltd.",Seafood,Bon app',Marseille,France,Europe,Margaret Peacock,Sales Representative,4/11/95 0:00,1500
10470,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Bon app',Marseille,France,Europe,Margaret Peacock,Sales Representative,4/11/95 0:00,108
10470,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,Grains/Cereals,Bon app',Marseille,France,Europe,Margaret Peacock,Sales Representative,4/11/95 0:00,212.8
10471,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,B's Beverages,London,UK,Europe,Andrew Fuller,"Vice President, Sales",4/11/95 0:00,720
10471,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,B's Beverages,London,UK,Europe,Andrew Fuller,"Vice President, Sales",4/11/95 0:00,608
10472,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Seven Seas Imports,London,UK,Europe,Laura Callahan,Inside Sales Coordinator,4/12/95 0:00,287.95
10472,Manjimup Dried Apples,"G'day, Mate",Produce,Seven Seas Imports,London,UK,Europe,Laura Callahan,Inside Sales Coordinator,4/12/95 0:00,763.2
10473,Geitost,Norske Meierier,Dairy Products,Island Trading,Cowes,UK,Europe,Nancy Davolio,Sales Representative,4/13/95 0:00,24
10473,Fløtemysost,Norske Meierier,Dairy Products,Island Trading,Cowes,UK,Europe,Nancy Davolio,Sales Representative,4/13/95 0:00,206.4
10474,Tofu,Mayumi's,Produce,Pericles Comidas clásicas,México D.F.,Mexico,North America,Steven Buchanan,Sales Manager,4/13/95 0:00,223.2
10474,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Pericles Comidas clásicas,México D.F.,Mexico,North America,Steven Buchanan,Sales Manager,4/13/95 0:00,655.2
10474,Boston Crab Meat,New England Seafood Cannery,Seafood,Pericles Comidas clásicas,México D.F.,Mexico,North America,Steven Buchanan,Sales Manager,4/13/95 0:00,308.7
10474,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Pericles Comidas clásicas,México D.F.,Mexico,North America,Steven Buchanan,Sales Manager,4/13/95 0:00,62
10475,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Suprêmes délices,Charleroi,Belgium,Europe,Anne Dodsworth,Sales Representative,4/14/95 0:00,349.85
10475,Louisiana Hot Spiced Okra,New Orleans Cajun Delights,Condiments,Suprêmes délices,Charleroi,Belgium,Europe,Anne Dodsworth,Sales Representative,4/14/95 0:00,815.85
10475,Lakkalikööri,Karkki Oy,Beverages,Suprêmes délices,Charleroi,Belgium,Europe,Anne Dodsworth,Sales Representative,4/14/95 0:00,604.65
10476,Pâté chinois,Ma Maison,Meat/Poultry,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Laura Callahan,Inside Sales Coordinator,4/17/95 0:00,38.35
10476,Outback Lager,"Pavlova, Ltd.",Beverages,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Laura Callahan,Inside Sales Coordinator,4/17/95 0:00,144
10477,Chai,Exotic Liquids,Beverages,Princesa Isabel Vinhos,Lisboa,Portugal,Europe,Steven Buchanan,Sales Manager,4/17/95 0:00,216
10477,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Princesa Isabel Vinhos,Lisboa,Portugal,Europe,Steven Buchanan,Sales Manager,4/17/95 0:00,167.75
10477,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Princesa Isabel Vinhos,Lisboa,Portugal,Europe,Steven Buchanan,Sales Manager,4/17/95 0:00,287.75
10478,Ikura,Tokyo Traders,Seafood,Victuailles en stock,Lyon,France,Europe,Andrew Fuller,"Vice President, Sales",4/18/95 0:00,495.95
10479,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,4/19/95 0:00,6324
10479,Perth Pasties,"G'day, Mate",Meat/Poultry,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,4/19/95 0:00,733.6
10479,Raclette Courdavault,Gai pâturage,Dairy Products,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,4/19/95 0:00,2640
10479,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,Grains/Cereals,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Janet Leverling,Sales Representative,4/19/95 0:00,798
10480,Zaanse koeken,Zaanse Snoepfabriek,Confections,Folies gourmandes,Lille,France,Europe,Michael Suyama,Sales Representative,4/20/95 0:00,228
10480,Raclette Courdavault,Gai pâturage,Dairy Products,Folies gourmandes,Lille,France,Europe,Michael Suyama,Sales Representative,4/20/95 0:00,528
10481,Maxilaku,Karkki Oy,Confections,Ricardo Adocicados,Rio de Janeiro,Brazil,South America,Laura Callahan,Inside Sales Coordinator,4/20/95 0:00,384
10481,Camembert Pierrot,Gai pâturage,Dairy Products,Ricardo Adocicados,Rio de Janeiro,Brazil,South America,Laura Callahan,Inside Sales Coordinator,4/20/95 0:00,1088
10482,Boston Crab Meat,New England Seafood Cannery,Seafood,Lazy K Kountry Store,Walla Walla,USA,North America,Nancy Davolio,Sales Representative,4/21/95 0:00,147
10483,Sasquatch Ale,Bigfoot Breweries,Beverages,White Clover Markets,Seattle,USA,North America,Robert King,Sales Representative,4/24/95 0:00,391.95
10483,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,White Clover Markets,Seattle,USA,North America,Robert King,Sales Representative,4/24/95 0:00,311.95
10484,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,B's Beverages,London,UK,Europe,Janet Leverling,Sales Representative,4/24/95 0:00,112
10484,Boston Crab Meat,New England Seafood Cannery,Seafood,B's Beverages,London,UK,Europe,Janet Leverling,Sales Representative,4/24/95 0:00,147
10484,Manjimup Dried Apples,"G'day, Mate",Produce,B's Beverages,London,UK,Europe,Janet Leverling,Sales Representative,4/24/95 0:00,127.2
10485,Chang,Exotic Liquids,Beverages,LINO-Delicateses,I. de Margarita,Venezuela,South America,Margaret Peacock,Sales Representative,4/25/95 0:00,303.9
10485,Aniseed Syrup,Exotic Liquids,Condiments,LINO-Delicateses,I. de Margarita,Venezuela,South America,Margaret Peacock,Sales Representative,4/25/95 0:00,159.9
10485,Pâté chinois,Ma Maison,Meat/Poultry,LINO-Delicateses,I. de Margarita,Venezuela,South America,Margaret Peacock,Sales Representative,4/25/95 0:00,575.9
10485,Outback Lager,"Pavlova, Ltd.",Beverages,LINO-Delicateses,I. de Margarita,Venezuela,South America,Margaret Peacock,Sales Representative,4/25/95 0:00,719.9
10486,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Nancy Davolio,Sales Representative,4/26/95 0:00,84
10486,Manjimup Dried Apples,"G'day, Mate",Produce,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Nancy Davolio,Sales Representative,4/26/95 0:00,1060
10486,Longlife Tofu,Tokyo Traders,Produce,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Nancy Davolio,Sales Representative,4/26/95 0:00,128
10487,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Queen Cozinha,São Paulo,Brazil,South America,Andrew Fuller,"Vice President, Sales",4/26/95 0:00,36.5
10487,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,Queen Cozinha,São Paulo,Brazil,South America,Andrew Fuller,"Vice President, Sales",4/26/95 0:00,747
10487,Tourtière,Ma Maison,Meat/Poultry,Queen Cozinha,São Paulo,Brazil,South America,Andrew Fuller,"Vice President, Sales",4/26/95 0:00,141.35
10488,Raclette Courdavault,Gai pâturage,Dairy Products,Frankenversand,München,Germany,Europe,Laura Callahan,Inside Sales Coordinator,4/27/95 0:00,1320
10488,Röd Kaviar,Svensk Sjöföda AB,Seafood,Frankenversand,München,Germany,Europe,Laura Callahan,Inside Sales Coordinator,4/27/95 0:00,239.8
10489,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Piccolo und mehr,Salzburg,Austria,Europe,Michael Suyama,Sales Representative,4/28/95 0:00,251.75
10489,Pavlova,"Pavlova, Ltd.",Confections,Piccolo und mehr,Salzburg,Austria,Europe,Michael Suyama,Sales Representative,4/28/95 0:00,250.2
10490,Raclette Courdavault,Gai pâturage,Dairy Products,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Robert King,Sales Representative,5/1/95 0:00,2640
10490,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Robert King,Sales Representative,5/1/95 0:00,300
10490,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Robert King,Sales Representative,5/1/95 0:00,223.2
10491,Gula Malacca,Leka Trading,Condiments,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Laura Callahan,Inside Sales Coordinator,5/1/95 0:00,232.35
10491,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Laura Callahan,Inside Sales Coordinator,5/1/95 0:00,72.65
10492,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Bottom-Dollar Markets,Tsawassen,Canada,North America,Janet Leverling,Sales Representative,5/2/95 0:00,671.95
10492,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Bottom-Dollar Markets,Tsawassen,Canada,North America,Janet Leverling,Sales Representative,5/2/95 0:00,223.95
10493,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,La maison d'Asie,Toulouse,France,Europe,Margaret Peacock,Sales Representative,5/3/95 0:00,251.9
10493,Louisiana Hot Spiced Okra,New Orleans Cajun Delights,Condiments,La maison d'Asie,Toulouse,France,Europe,Margaret Peacock,Sales Representative,5/3/95 0:00,135.9
10493,Gudbrandsdalsost,Norske Meierier,Dairy Products,La maison d'Asie,Toulouse,France,Europe,Margaret Peacock,Sales Representative,5/3/95 0:00,287.9
10494,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Comércio Mineiro,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,5/3/95 0:00,912
10495,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Laughing Bacchus Wine Cellars,Vancouver,Canada,North America,Janet Leverling,Sales Representative,5/4/95 0:00,72
10495,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Laughing Bacchus Wine Cellars,Vancouver,Canada,North America,Janet Leverling,Sales Representative,5/4/95 0:00,154
10495,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Laughing Bacchus Wine Cellars,Vancouver,Canada,North America,Janet Leverling,Sales Representative,5/4/95 0:00,52
10496,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Tradição Hipermercados,São Paulo,Brazil,South America,Robert King,Sales Representative,5/5/95 0:00,199.95
10497,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Robert King,Sales Representative,5/5/95 0:00,425.6
10497,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Robert King,Sales Representative,5/5/95 0:00,695
10497,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Robert King,Sales Representative,5/5/95 0:00,260
10498,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Laura Callahan,Inside Sales Coordinator,5/8/95 0:00,63
10498,Boston Crab Meat,New England Seafood Cannery,Seafood,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Laura Callahan,Inside Sales Coordinator,5/8/95 0:00,92
10498,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Laura Callahan,Inside Sales Coordinator,5/8/95 0:00,420
10499,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,LILA-Supermercado,Barquisimeto,Venezuela,South America,Margaret Peacock,Sales Representative,5/9/95 0:00,912
10499,Maxilaku,Karkki Oy,Confections,LILA-Supermercado,Barquisimeto,Venezuela,South America,Margaret Peacock,Sales Representative,5/9/95 0:00,500
10500,Genen Shouyu,Mayumi's,Condiments,La maison d'Asie,Toulouse,France,Europe,Michael Suyama,Sales Representative,5/10/95 0:00,185.95
10500,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,La maison d'Asie,Toulouse,France,Europe,Michael Suyama,Sales Representative,5/10/95 0:00,364.75
10501,Tourtière,Ma Maison,Meat/Poultry,Blauer See Delikatessen,Mannheim,Germany,Europe,Anne Dodsworth,Sales Representative,5/10/95 0:00,149
10502,Røgede sild,Lyngbysild,Seafood,Pericles Comidas clásicas,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",5/11/95 0:00,199.5
10502,Perth Pasties,"G'day, Mate",Meat/Poultry,Pericles Comidas clásicas,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",5/11/95 0:00,196.8
10502,Laughing Lumberjack Lager,Bigfoot Breweries,Beverages,Pericles Comidas clásicas,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",5/11/95 0:00,420
10503,Tofu,Mayumi's,Produce,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Michael Suyama,Sales Representative,5/12/95 0:00,1627.5
10503,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Michael Suyama,Sales Representative,5/12/95 0:00,421
10504,Chang,Exotic Liquids,Beverages,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,5/12/95 0:00,228
10504,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,5/12/95 0:00,120
10504,Perth Pasties,"G'day, Mate",Meat/Poultry,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,5/12/95 0:00,328
10504,Sirop d'érable,Forêts d'érables,Condiments,White Clover Markets,Seattle,USA,North America,Margaret Peacock,Sales Representative,5/12/95 0:00,712.5
10505,Tarte au sucre,Forêts d'érables,Confections,Mère Paillarde,Montréal,Canada,North America,Janet Leverling,Sales Representative,5/15/95 0:00,147.9
10506,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,5/16/95 0:00,251.9
10506,Outback Lager,"Pavlova, Ltd.",Beverages,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,5/16/95 0:00,209.9
10507,Ipoh Coffee,Leka Trading,Beverages,Antonio Moreno Taquería,México D.F.,Mexico,North America,Robert King,Sales Representative,5/16/95 0:00,689.85
10507,Chocolade,Zaanse Snoepfabriek,Confections,Antonio Moreno Taquería,México D.F.,Mexico,North America,Robert King,Sales Representative,5/16/95 0:00,191.1
10508,Konbu,Mayumi's,Seafood,Ottilies Käseladen,Köln,Germany,Europe,Nancy Davolio,Sales Representative,5/17/95 0:00,60
10508,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Ottilies Käseladen,Köln,Germany,Europe,Nancy Davolio,Sales Representative,5/17/95 0:00,180
10509,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Blauer See Delikatessen,Mannheim,Germany,Europe,Margaret Peacock,Sales Representative,5/18/95 0:00,136.8
10510,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Save-a-lot Markets,Boise,USA,North America,Michael Suyama,Sales Representative,5/19/95 0:00,4456.44
